Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.88     0.00        4     0.00     0.00  boost::detail::sp_counted_base::destroy()
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*)
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::OutputStream::endl(CxxTest::OutputStream&)
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::ErrorFormatter::endl(CxxTest::OutputStream&)
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::setMaxDumpSize(unsigned int)
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::Link::next()
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::RealTestDescription::suite() const
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::StaticSuiteDescription::suite() const
  0.00      0.88     0.00        4     0.00     0.00  CxxTest::Link::next() const
  0.00      0.88     0.00        3     0.00     0.00  CxxTest::TestTracker::setListener(CxxTest::TestListener*)
  0.00      0.88     0.00        3     0.00     0.00  CxxTest::maxDumpSize()
  0.00      0.88     0.00        3     0.00     0.00  CxxTest::RealWorldDescription::suites()
  0.00      0.88     0.00        3     0.00     0.00  CxxTest::Link::attach(CxxTest::List&)
  0.00      0.88     0.00        3     0.00     0.00  std::_Vector_base<boost::numeric::ublas::c_vector<double, 2ul>, std::allocator<boost::numeric::ublas::c_vector<double, 2ul> > >::~_Vector_base()
  0.00      0.88     0.00        3     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*)
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::GlobalFixture::lastGlobalFixture()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::GlobalFixture::nextGlobalFixture()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::GlobalFixture::prevGlobalFixture()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::GlobalFixture::firstGlobalFixture()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::TestDescription::~TestDescription()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::SuiteDescription::~SuiteDescription()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::WorldDescription::~WorldDescription()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::Link::prev()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::List::tail()
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::RealSuiteDescription::next() const
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::RealSuiteDescription::numTests() const
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::RealWorldDescription::firstSuite() const
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::RealWorldDescription::numTotalTests() const
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::List::head() const
  0.00      0.88     0.00        2     0.00     0.00  CxxTest::List::size() const
  0.00      0.88     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const
  0.00      0.88     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::capacity() const
  0.00      0.88     0.00        2     0.00     0.00  std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const
  0.00      0.88     0.00        2     0.00     0.00  std::_Vector_base<boost::numeric::ublas::c_matrix<double, 2ul, 2ul>, std::allocator<boost::numeric::ublas::c_matrix<double, 2ul, 2ul> > >::~_Vector_base()
  0.00      0.88     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      0.88     0.00        2     0.00     0.00  std::__new_allocator<double>::allocate(unsigned long, void const*)
  0.00      0.88     0.00        2     0.00     0.00  std::__new_allocator<unsigned long>::allocate(unsigned long, void const*)
  0.00      0.88     0.00        2     0.00     0.00  std::vector<boost::numeric::ublas::c_matrix<double, 2ul, 2ul>, std::allocator<boost::numeric::ublas::c_matrix<double, 2ul, 2ul> > >::~vector()
  0.00      0.88     0.00        2     0.00     0.00  std::vector<boost::numeric::ublas::c_vector<double, 2ul>, std::allocator<boost::numeric::ublas::c_vector<double, 2ul> > >::~vector()
  0.00      0.88     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool)
  0.00      0.88     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      0.88     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&)
  0.00      0.88     0.00        2     0.00     0.00  std::vector<double, std::allocator<double> >::_M_fill_append(unsigned long, double const&)
  0.00      0.88     0.00        2     0.00     0.00  unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  0.00      0.88     0.00        2     0.00     0.00  std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator)
  0.00      0.88     0.00        2     0.00     0.00  std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      0.88     0.00        2     0.00     0.00  double* std::__do_uninit_copy<std::move_iterator<double*>, std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
  0.00      0.88     0.00        2     0.00     0.00  double* std::__do_uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  0.00      0.88     0.00        2     0.00     0.00  double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  0.00      0.88     0.00        2     0.00     0.00  std::_Bit_iterator std::copy<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator)
  0.00      0.88     0.00        2     0.00     0.00  std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      0.88     0.00        2     0.00     0.00  std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.88     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
  0.00      0.88     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.88     0.00        1     0.00     0.00  __static_initialization_and_destruction_0()
  0.00      0.88     0.00        1     0.00     0.00  PetscSetup::setUpWorld()
  0.00      0.88     0.00        1     0.00     0.00  PetscSetup::tearDownWorld()
  0.00      0.88     0.00        1     0.00   206.67  TetrahedralMesh<2u, 2u>::~TetrahedralMesh()
  0.00      0.88     0.00        1     0.00    73.33  GenericEventHandler<16u, HeartEventHandler>::ReportImpl()
  0.00      0.88     0.00        1     0.00    73.33  GenericEventHandler<16u, HeartEventHandler>::HeadingsImpl()
  0.00      0.88     0.00        1     0.00     0.00  GenericEventHandler<16u, HeartEventHandler>::Reset()
  0.00      0.88     0.00        1     0.00    73.33  GenericEventHandler<16u, HeartEventHandler>::Report()
  0.00      0.88     0.00        1     0.00    73.33  GenericEventHandler<16u, HeartEventHandler>::Headings()
  0.00      0.88     0.00        1     0.00     0.00  GenericEventHandler<16u, HeartEventHandler>::ResetImpl()
  0.00      0.88     0.00        1     0.00     0.00  GenericEventHandler<16u, HeartEventHandler>::GenericEventHandler()
  0.00      0.88     0.00        1     0.00   646.67  TestLongPostprocessing::Test2DSimulations()
  0.00      0.88     0.00        1     0.00     0.00  PointStimulusCellFactory<2u>::PointStimulusCellFactory(double const&, double const&, double const&, double const&)
  0.00      0.88     0.00        1     0.00     0.00  PointStimulusCellFactory<2u>::~PointStimulusCellFactory()
  0.00      0.88     0.00        1     0.00   646.67  TestDescription_TestLongPostprocessing_Test2DSimulations::runTest()
  0.00      0.88     0.00        1     0.00     0.00  TestDescription_TestLongPostprocessing_Test2DSimulations::TestDescription_TestLongPostprocessing_Test2DSimulations()
  0.00      0.88     0.00        1     0.00     0.00  boost::shared_ptr<RegularStimulus>::shared_ptr<RegularStimulus>(RegularStimulus*)
  0.00      0.88     0.00        1     0.00     0.00  boost::shared_ptr<AbstractIvpOdeSolver>::shared_ptr<EulerIvpOdeSolver>(EulerIvpOdeSolver*)
  0.00      0.88     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<EulerIvpOdeSolver>(EulerIvpOdeSolver*)
  0.00      0.88     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<RegularStimulus>(RegularStimulus*)
  0.00      0.88     0.00        1     0.00     0.00  void boost::detail::sp_pointer_construct<RegularStimulus, RegularStimulus>(boost::shared_ptr<RegularStimulus>*, RegularStimulus*, boost::detail::shared_count&)
  0.00      0.88     0.00        1     0.00     0.00  void boost::detail::sp_pointer_construct<AbstractIvpOdeSolver, EulerIvpOdeSolver>(boost::shared_ptr<AbstractIvpOdeSolver>*, EulerIvpOdeSolver*, boost::detail::shared_count&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestRunner::WorldGuard::WorldGuard()
  0.00      0.88     0.00        1     0.00   646.67  CxxTest::TestRunner::runAllTests(CxxTest::TestListener&)
  0.00      0.88     0.00        1     0.00   646.67  CxxTest::TestRunner::runTest(CxxTest::TestDescription&)
  0.00      0.88     0.00        1     0.00   646.67  CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&)
  0.00      0.88     0.00        1     0.00   646.67  CxxTest::TestRunner::runWorld()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::initialize()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::leaveTest(CxxTest::TestDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestTracker::TestTracker()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::digitToChar(unsigned int)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorPrinter::Adapter::~Adapter()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorPrinter::ErrorPrinter(std::ostream&, char const*, char const*)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorPrinter::~ErrorPrinter()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestListener::leaveSuite(CxxTest::SuiteDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::GlobalFixture::setUp()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::GlobalFixture::tearDown()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::GlobalFixture::GlobalFixture()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::GlobalFixture::~GlobalFixture()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&)
  0.00      0.88     0.00        1     0.00     0.00  char* CxxTest::numberToString<unsigned int>(unsigned int, char*, unsigned int, unsigned int, unsigned int)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealTestDescription::initialize(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*)
  0.00      0.88     0.00        1     0.00   646.67  CxxTest::RealTestDescription::run()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealTestDescription::next()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealTestDescription::setUp()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealTestDescription::tearDown()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealTestDescription::RealTestDescription(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::DummyTestDescription::DummyTestDescription()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealSuiteDescription::initialize(char const*, unsigned int, char const*, CxxTest::List&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealSuiteDescription::next()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealSuiteDescription::firstTest()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealSuiteDescription::RealSuiteDescription(char const*, unsigned int, char const*, CxxTest::List&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealWorldDescription::firstSuite()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealWorldDescription::setUp()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealWorldDescription::tearDown()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::DummySuiteDescription::DummySuiteDescription()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::DummySuiteDescription::~DummySuiteDescription()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::DummyWorldDescription::DummyWorldDescription()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::DummyWorldDescription::~DummyWorldDescription()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::StaticSuiteDescription::doInitialize(CxxTest::TestSuite&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::StaticSuiteDescription::setUp()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::StaticSuiteDescription::tearDown()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::StaticSuiteDescription::StaticSuiteDescription(char const*, unsigned int, char const*, CxxTest::TestSuite&, CxxTest::List&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::Link::detach(CxxTest::List&)
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestSuite::setUp()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestSuite::tearDown()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::TestSuite::~TestSuite()
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::WorldDescription::strTotalTests(char*) const
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealTestDescription::testName() const
  0.00      0.88     0.00        1     0.00     0.00  CxxTest::RealSuiteDescription::suiteName() const
  0.00      0.88     0.00        1     0.00     0.00  std::vector<std::pair<double, double>, std::allocator<std::pair<double, double> > >::_M_check_len(unsigned long, char const*) const
  0.00      0.88     0.00        1     0.00     0.00  std::_Vector_base<std::pair<double, double>, std::allocator<std::pair<double, double> > >::~_Vector_base()
  0.00      0.88     0.00        1     0.00     0.00  std::__new_allocator<std::pair<double, double> >::allocate(unsigned long, void const*)
  0.00      0.88     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.88     0.00        1     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  0.00      0.88     0.00        1     0.00     0.00  std::vector<std::pair<double, double>, std::allocator<std::pair<double, double> > >::_Guard_alloc::~_Guard_alloc()
  0.00      0.88     0.00        1     0.00     0.00  std::pair<double, double>& std::vector<std::pair<double, double>, std::allocator<std::pair<double, double> > >::emplace_back<std::pair<double, double> >(std::pair<double, double>&&)
  0.00      0.88     0.00        1     0.00     0.00  void std::vector<std::pair<double, double>, std::allocator<std::pair<double, double> > >::_M_realloc_append<std::pair<double, double> >(std::pair<double, double>&&)
  0.00      0.88     0.00        1     0.00     0.00  std::vector<std::pair<double, double>, std::allocator<std::pair<double, double> > >::back()
  0.00      0.88     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::resize(unsigned long, bool)
  0.00      0.88     0.00        1     0.00     0.00  std::vector<double, std::allocator<double> >::resize(unsigned long, double const&)
  0.00      0.88     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.88     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2026 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 1.14% of 0.88 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     73.5    0.00    0.65                 main [1]
                0.00    0.65       1/1           CxxTest::TestRunner::runAllTests(CxxTest::TestListener&) [4]
                0.00    0.00       1/12          CxxTest::TestTracker::tracker() [40]
                0.00    0.00       1/1           CxxTest::ErrorPrinter::ErrorPrinter(std::ostream&, char const*, char const*) [140]
                0.00    0.00       1/1           CxxTest::ErrorPrinter::~ErrorPrinter() [141]
-----------------------------------------------
                0.00    0.65       1/1           TestDescription_TestLongPostprocessing_Test2DSimulations::runTest() [3]
[2]     73.5    0.00    0.65       1         TestLongPostprocessing::Test2DSimulations() [2]
                0.11    0.19       4/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [9]
                0.00    0.21       1/1           TetrahedralMesh<2u, 2u>::~TetrahedralMesh() [12]
                0.00    0.07       1/1           GenericEventHandler<16u, HeartEventHandler>::Headings() [18]
                0.00    0.07       1/1           GenericEventHandler<16u, HeartEventHandler>::Report() [17]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [113]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [112]
                0.00    0.00       1/1           std::pair<double, double>& std::vector<std::pair<double, double>, std::allocator<std::pair<double, double> > >::emplace_back<std::pair<double, double> >(std::pair<double, double>&&) [188]
                0.00    0.00       1/1           PointStimulusCellFactory<2u>::PointStimulusCellFactory(double const&, double const&, double const&, double const&) [120]
                0.00    0.00       1/1           PointStimulusCellFactory<2u>::~PointStimulusCellFactory() [121]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [194]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [193]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [185]
