Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       4/2666        CornerStimulusCellFactory::FinaliseCellCreation(std::vector<AbstractCardiacCellInterface*, std::allocator<AbstractCardiacCellInterface*> >*, unsigned int, unsigned int) [151]
                0.00    0.00    2662/2666        CornerStimulusCellFactory::CreateCardiacCellForTissueNode(Node<3u>*) [152]
[18]     0.0    0.00    0.00    2666         boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [18]
-----------------------------------------------
                0.00    0.00      88/88          xsd::cxx::tree::_type::~_type() [25]
[19]     0.0    0.00    0.00      88         std::unique_ptr<xsd::cxx::tree::_type::content_type, std::default_delete<xsd::cxx::tree::_type::content_type> >::~unique_ptr() [19]
-----------------------------------------------
                0.00    0.00      88/88          xsd::cxx::tree::_type::~_type() [25]
[20]     0.0    0.00    0.00      88         std::unique_ptr<xsd::cxx::tree::_type::dom_info, std::default_delete<xsd::cxx::tree::_type::dom_info> >::~unique_ptr() [20]
-----------------------------------------------
                0.00    0.00      88/88          xsd::cxx::tree::_type::~_type() [25]
[21]     0.0    0.00    0.00      88         std::unique_ptr<std::map<xsd::cxx::tree::identity const*, xsd::cxx::tree::_type*, xsd::cxx::tree::_type::identity_comparator, std::allocator<std::pair<xsd::cxx::tree::identity const* const, xsd::cxx::tree::_type*> > >, std::default_delete<std::map<xsd::cxx::tree::identity const*, xsd::cxx::tree::_type*, xsd::cxx::tree::_type::identity_comparator, std::allocator<std::pair<xsd::cxx::tree::identity const* const, xsd::cxx::tree::_type*> > > > >::~unique_ptr() [21]
-----------------------------------------------
                0.00    0.00      76/76          xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type>::simple_type(xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [23]
[22]     0.0    0.00    0.00      76         xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [22]
-----------------------------------------------
                0.00    0.00      60/60          xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> >::string(xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> > const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [26]
[23]     0.0    0.00    0.00      60         xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type>::simple_type(xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [23]
                0.00    0.00      76/76          xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [22]
-----------------------------------------------
                0.00    0.00      60/60          xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> >::string(xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> > const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [26]
[24]     0.0    0.00    0.00      60         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [24]
-----------------------------------------------
                0.00    0.00      51/51          xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<char, xsd::cxx::tree::_type> >::~string() [27]
[25]     0.0    0.00    0.00      51         xsd::cxx::tree::_type::~_type() [25]
                0.00    0.00      88/88          std::unique_ptr<xsd::cxx::tree::_type::content_type, std::default_delete<xsd::cxx::tree::_type::content_type> >::~unique_ptr() [19]
                0.00    0.00      88/88          std::unique_ptr<xsd::cxx::tree::_type::dom_info, std::default_delete<xsd::cxx::tree::_type::dom_info> >::~unique_ptr() [20]
