Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.13     0.00        1     0.00     0.00  void AbstractCellPopulation<2u, 2u>::AddCellPopulationCountWriter<CellMutationStatesCountWriter>()
  0.00      0.13     0.00        1     0.00     0.00  AbstractCellPopulation<2u, 2u>::Begin()
  0.00      0.13     0.00        1     0.00     0.00  StemCellProliferativeType::~StemCellProliferativeType()
  0.00      0.13     0.00        1     0.00     0.00  WildTypeCellMutationState::~WildTypeCellMutationState()
  0.00      0.13     0.00        1     0.00     0.00  AbstractCellBasedTestSuite::setUp()
  0.00      0.13     0.00        1     0.00     0.00  AbstractCellBasedTestSuite::tearDown()
  0.00      0.13     0.00        1     0.00   108.57  TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting()
  0.00      0.13     0.00        1     0.00     0.00  void boost::shared_ptr<AbstractCellProperty>::reset<StemCellProliferativeType>(StemCellProliferativeType*)
  0.00      0.13     0.00        1     0.00     0.00  void boost::shared_ptr<AbstractCellProperty>::reset<WildTypeCellMutationState>(WildTypeCellMutationState*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<AbstractCellProperty>::shared_ptr<StemCellProliferativeType>(StemCellProliferativeType*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<AbstractCellProperty>::shared_ptr<WildTypeCellMutationState>(WildTypeCellMutationState*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<CellMutationStatesCountWriter<2u, 2u> >::shared_ptr<CellMutationStatesCountWriter<2u, 2u> >(CellMutationStatesCountWriter<2u, 2u>*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<VolumeConstraintPottsUpdateRule<2u> >::shared_ptr<VolumeConstraintPottsUpdateRule<2u> >(VolumeConstraintPottsUpdateRule<2u>*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<DifferentialAdhesionPottsUpdateRule<2u> >::shared_ptr<DifferentialAdhesionPottsUpdateRule<2u> >(DifferentialAdhesionPottsUpdateRule<2u>*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<DifferentiatedCellProliferativeType>::shared_ptr<DifferentiatedCellProliferativeType>(DifferentiatedCellProliferativeType*)
  0.00      0.13     0.00        1     0.00     0.00  boost::shared_ptr<CellLabel>::shared_ptr<CellLabel>(CellLabel*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<StemCellProliferativeType>(StemCellProliferativeType*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<CellMutationStatesCountWriter<2u, 2u> >(CellMutationStatesCountWriter<2u, 2u>*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<DifferentiatedCellProliferativeType>(DifferentiatedCellProliferativeType*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<WildTypeCellMutationState>(WildTypeCellMutationState*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<VolumeConstraintPottsUpdateRule<2u> >(VolumeConstraintPottsUpdateRule<2u>*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<DifferentialAdhesionPottsUpdateRule<2u> >(DifferentialAdhesionPottsUpdateRule<2u>*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::shared_count::shared_count<CellLabel>(CellLabel*)
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::sp_counted_impl_p<StemCellProliferativeType>::dispose()
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::sp_counted_impl_p<StemCellProliferativeType>::~sp_counted_impl_p()
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::dispose()
  0.00      0.13     0.00        1     0.00     0.00  boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::~sp_counted_impl_p()
