Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.05     0.00        4     0.00     0.00  CxxTest::StaticSuiteDescription::suite() const
  0.00      1.05     0.00        4     0.00     0.00  CxxTest::Link::next() const
  0.00      1.05     0.00        3     0.00     0.00  CxxTest::TestTracker::setListener(CxxTest::TestListener*)
  0.00      1.05     0.00        3     0.00     0.00  CxxTest::maxDumpSize()
  0.00      1.05     0.00        3     0.00     0.00  CxxTest::RealWorldDescription::suites()
  0.00      1.05     0.00        3     0.00     0.00  CxxTest::Link::attach(CxxTest::List&)
  0.00      1.05     0.00        3     0.00     0.00  std::_Vector_base<boost::numeric::ublas::c_vector<double, 2ul>, std::allocator<boost::numeric::ublas::c_vector<double, 2ul> > >::~_Vector_base()
  0.00      1.05     0.00        3     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*)
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::GlobalFixture::lastGlobalFixture()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::GlobalFixture::nextGlobalFixture()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::GlobalFixture::prevGlobalFixture()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::GlobalFixture::firstGlobalFixture()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::TestDescription::~TestDescription()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::SuiteDescription::~SuiteDescription()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::WorldDescription::~WorldDescription()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::Link::prev()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::List::tail()
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::RealSuiteDescription::next() const
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::RealSuiteDescription::numTests() const
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::RealWorldDescription::firstSuite() const
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::RealWorldDescription::numTotalTests() const
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::List::head() const
  0.00      1.05     0.00        2     0.00     0.00  CxxTest::List::size() const
  0.00      1.05     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const
  0.00      1.05     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::capacity() const
  0.00      1.05     0.00        2     0.00     0.00  std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const
  0.00      1.05     0.00        2     0.00     0.00  std::_Vector_base<boost::numeric::ublas::c_matrix<double, 2ul, 2ul>, std::allocator<boost::numeric::ublas::c_matrix<double, 2ul, 2ul> > >::~_Vector_base()
  0.00      1.05     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      1.05     0.00        2     0.00     0.00  std::__new_allocator<double>::allocate(unsigned long, void const*)
  0.00      1.05     0.00        2     0.00     0.00  std::__new_allocator<unsigned long>::allocate(unsigned long, void const*)
  0.00      1.05     0.00        2     0.00     0.00  std::vector<boost::numeric::ublas::c_matrix<double, 2ul, 2ul>, std::allocator<boost::numeric::ublas::c_matrix<double, 2ul, 2ul> > >::~vector()
  0.00      1.05     0.00        2     0.00     0.00  std::vector<boost::numeric::ublas::c_vector<double, 2ul>, std::allocator<boost::numeric::ublas::c_vector<double, 2ul> > >::~vector()
  0.00      1.05     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool)
  0.00      1.05     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      1.05     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&)
  0.00      1.05     0.00        2     0.00     0.00  std::vector<double, std::allocator<double> >::_M_fill_append(unsigned long, double const&)
  0.00      1.05     0.00        2     0.00     0.00  unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  0.00      1.05     0.00        2     0.00     0.00  std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator)
  0.00      1.05     0.00        2     0.00     0.00  std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      1.05     0.00        2     0.00     0.00  double* std::__do_uninit_copy<std::move_iterator<double*>, std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
  0.00      1.05     0.00        2     0.00     0.00  double* std::__do_uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  0.00      1.05     0.00        2     0.00     0.00  double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  0.00      1.05     0.00        2     0.00     0.00  std::_Bit_iterator std::copy<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator)
