Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.03    0.06       1/18          TestConvergenceEfficiency::Test3DSpace10Efficiency() [3]
                0.59    1.00      17/18          AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[10]    46.2    0.62    1.06      18         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [10]
                1.06    0.00 267130812/267130812     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [12]
-----------------------------------------------
                0.00    1.68       1/1           TestConvergenceEfficiency::Test3DSpace10Efficiency() [3]
[11]    46.1    0.00    1.68       1         AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
                0.59    1.00      17/18          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [10]
                0.00    0.06       4/4           void SetConductivities<3u>(BidomainProblem<3u>&) [14]
                0.00    0.03       8/8           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [15]
                0.00    0.00       4/4           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::GeneralPlaneStimulusCellFactory(unsigned int, double, double, double) [23]
                0.00    0.00       4/4           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~GeneralPlaneStimulusCellFactory() [27]
                0.00    0.00       4/83424       boost::detail::sp_counted_base::release() [17]
                0.00    0.00      18/18          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [38]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [40]
                0.00    0.00       9/9           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [44]
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [62]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::back() [65]
                0.00    0.00       4/4           boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [77]
                0.00    0.00       4/4           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::DisplayRun() [75]
                0.00    0.00       4/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [58]
                0.00    0.00       4/4           BidomainProblem<3u>::~BidomainProblem() [73]
                0.00    0.00       4/4           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::GiveUpConvergence() [74]
                0.00    0.00       3/3           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::UpdateConvergenceParameters() [91]
                0.00    0.00       3/3           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Abscissa() [92]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [115]
                0.00    0.00       1/1           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::SetInitialConvergenceParameters() [119]
                0.00    0.00       1/1           std::__shared_ptr<std::basic_ofstream<char, std::char_traits<char> >, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<std::basic_ofstream<char, std::char_traits<char> >, (__gnu_cxx::_Lock_policy)2>&&) [177]
                0.00    0.00       1/1           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::PopulateStandardResult(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [120]
-----------------------------------------------
                1.06    0.00 267130812/267130812     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [10]
[12]    29.1    1.06    0.00 267130812         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [12]
-----------------------------------------------
                0.06    0.00      24/24          void SetConductivities<3u>(BidomainProblem<3u>&) [14]
[13]     1.6    0.06    0.00      24         boost::numeric::ublas::c_vector<double, 3ul>::operator()(unsigned long) [13]
-----------------------------------------------
                0.00    0.06       4/4           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[14]     1.6    0.00    0.06       4         void SetConductivities<3u>(BidomainProblem<3u>&) [14]
                0.06    0.00      24/24          boost::numeric::ublas::c_vector<double, 3ul>::operator()(unsigned long) [13]
-----------------------------------------------
                0.00    0.03       8/8           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[15]     0.8    0.00    0.03       8         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [15]
                0.00    0.02       2/2           double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [16]
                0.00    0.01   41710/41710       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [19]
-----------------------------------------------
                0.00    0.02       2/2           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [15]
[16]     0.5    0.00    0.02       2         double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [16]
                0.01    0.00       2/2           std::__new_allocator<double>::allocate(unsigned long, void const*) [20]
                0.01    0.00       2/2           std::vector<double, std::allocator<double> >::_Guard_alloc::~_Guard_alloc() [21]
                0.00    0.00       2/2           double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [114]
-----------------------------------------------
                0.00    0.00       4/83424       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~PlaneStimulusCellFactory() [26]
                0.00    0.00       4/83424       void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [25]
                0.00    0.00       4/83424       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::PlaneStimulusCellFactory(double, double) [24]
                0.00    0.00       4/83424       AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
                0.01    0.00   83408/83424       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::CreateCardiacCellForTissueNode(Node<3u>*) [22]
[17]     0.3    0.01    0.00   83424         boost::detail::sp_counted_base::release() [17]
                0.00    0.00      26/26          boost::detail::sp_counted_base::weak_release() [36]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::dispose() [51]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<SimpleStimulus>::dispose() [49]
                0.00    0.00       4/4           boost::detail::sp_counted_impl_p<EulerIvpOdeSolver>::dispose() [79]
-----------------------------------------------
                0.01    0.00   41710/41710       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [19]
[18]     0.3    0.01    0.00   41710         double* std::__copy_move_a2<false, double const*, double const*, double*>(double const*, double const*, double*) [18]
-----------------------------------------------
                0.00    0.01   41710/41710       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [15]
[19]     0.3    0.00    0.01   41710         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [19]
                0.01    0.00   41710/41710       double* std::__copy_move_a2<false, double const*, double const*, double*>(double const*, double const*, double*) [18]
-----------------------------------------------
                0.01    0.00       2/2           double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [16]
[20]     0.3    0.01    0.00       2         std::__new_allocator<double>::allocate(unsigned long, void const*) [20]
-----------------------------------------------
                0.01    0.00       2/2           double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [16]
[21]     0.3    0.01    0.00       2         std::vector<double, std::allocator<double> >::_Guard_alloc::~_Guard_alloc() [21]
-----------------------------------------------
                                                 <spontaneous>
[22]     0.3    0.00    0.01                 PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::CreateCardiacCellForTissueNode(Node<3u>*) [22]
                0.01    0.00   83408/83424       boost::detail::sp_counted_base::release() [17]
                0.00    0.00   83408/83408       boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [34]
-----------------------------------------------
                0.00    0.00       4/4           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[23]     0.0    0.00    0.00       4         GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::GeneralPlaneStimulusCellFactory(unsigned int, double, double, double) [23]
                0.00    0.00       4/4           PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::PlaneStimulusCellFactory(double, double) [24]
                0.00    0.00       4/8           void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [25]
-----------------------------------------------
                0.00    0.00       4/4           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::GeneralPlaneStimulusCellFactory(unsigned int, double, double, double) [23]
[24]     0.0    0.00    0.00       4         PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::PlaneStimulusCellFactory(double, double) [24]
                0.00    0.00       4/83424       boost::detail::sp_counted_base::release() [17]
                0.00    0.00       4/8           void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [25]
                0.00    0.00       4/4           boost::shared_ptr<AbstractIvpOdeSolver>::shared_ptr<EulerIvpOdeSolver>(EulerIvpOdeSolver*) [76]
-----------------------------------------------
                0.00    0.00       4/8           PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::PlaneStimulusCellFactory(double, double) [24]
                0.00    0.00       4/8           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::GeneralPlaneStimulusCellFactory(unsigned int, double, double, double) [23]
[25]     0.0    0.00    0.00       8         void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [25]
                0.00    0.00       4/83424       boost::detail::sp_counted_base::release() [17]
                0.00    0.00       8/8           boost::shared_ptr<SimpleStimulus>::shared_ptr<SimpleStimulus>(SimpleStimulus*) [45]
-----------------------------------------------
                0.00    0.00       4/4           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~GeneralPlaneStimulusCellFactory() [27]
[26]     0.0    0.00    0.00       4         PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~PlaneStimulusCellFactory() [26]
                0.00    0.00       4/83424       boost::detail::sp_counted_base::release() [17]
-----------------------------------------------
                0.00    0.00       4/4           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[27]     0.0    0.00    0.00       4         GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~GeneralPlaneStimulusCellFactory() [27]
                0.00    0.00       4/4           PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~PlaneStimulusCellFactory() [26]
-----------------------------------------------
                0.00    0.00   83408/83408       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::CreateCardiacCellForTissueNode(Node<3u>*) [22]
[34]     0.0    0.00    0.00   83408         boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [34]
-----------------------------------------------
                0.00    0.00      13/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [40]
                0.00    0.00      57/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [115]
[35]     0.0    0.00    0.00      70         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__str_concat<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::allocator_type const&) [35]
-----------------------------------------------
                0.00    0.00      26/26          boost::detail::sp_counted_base::release() [17]
[36]     0.0    0.00    0.00      26         boost::detail::sp_counted_base::weak_release() [36]
                0.00    0.00      26/26          boost::detail::sp_counted_base::destroy() [37]
-----------------------------------------------
                0.00    0.00      26/26          boost::detail::sp_counted_base::weak_release() [36]
[37]     0.0    0.00    0.00      26         boost::detail::sp_counted_base::destroy() [37]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::~sp_counted_impl_p() [52]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<SimpleStimulus>::~sp_counted_impl_p() [50]
                0.00    0.00       4/4           boost::detail::sp_counted_impl_p<EulerIvpOdeSolver>::~sp_counted_impl_p() [80]
-----------------------------------------------
                0.00    0.00      18/18          AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[38]     0.0    0.00    0.00      18         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [38]
-----------------------------------------------
                0.00    0.00       1/14          CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [141]
                0.00    0.00       1/14          CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [142]
                0.00    0.00       1/14          CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [145]
                0.00    0.00       2/14          CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [144]
                0.00    0.00       2/14          CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [143]
                0.00    0.00       3/14          CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [140]
                0.00    0.00       4/14          CxxTest::OutputStream::endl(CxxTest::OutputStream&) [83]
[39]     0.0    0.00    0.00      14         CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [39]
-----------------------------------------------
                0.00    0.00      13/13          AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[40]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [40]
                0.00    0.00      13/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__str_concat<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::allocator_type const&) [35]
-----------------------------------------------
                0.00    0.00       1/12          main [2]
                0.00    0.00       1/12          CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [142]
                0.00    0.00       1/12          CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [145]
                0.00    0.00       1/12          CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [143]
                0.00    0.00       2/12          CxxTest::TestRunner::runTest(CxxTest::TestDescription&) [6]
                0.00    0.00       2/12          CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [7]
                0.00    0.00       2/12          CxxTest::TestRunner::runWorld() [8]
                0.00    0.00       2/12          CxxTest::TestRunner::runAllTests(CxxTest::TestListener&) [5]
[41]     0.0    0.00    0.00      12         CxxTest::TestTracker::tracker() [41]
                0.00    0.00       1/1           CxxTest::TestTracker::TestTracker() [130]
-----------------------------------------------
                0.00    0.00       1/12          CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [7]
                0.00    0.00       1/12          CxxTest::TestRunner::runWorld() [8]
                0.00    0.00       2/12          CxxTest::List::head() const [112]
                0.00    0.00       2/12          CxxTest::List::tail() [106]
                0.00    0.00       6/12          CxxTest::List::head() [68]
[42]     0.0    0.00    0.00      12         CxxTest::Link::active() const [42]
-----------------------------------------------
                0.00    0.00       1/9           CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const [107]
                0.00    0.00       8/9           CxxTest::TestTracker::dummySuite() const [55]
[43]     0.0    0.00    0.00       9         CxxTest::TestTracker::dummyWorld() const [43]
-----------------------------------------------
                0.00    0.00       9/9           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[44]     0.0    0.00    0.00       9         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [44]
-----------------------------------------------
                0.00    0.00       8/8           void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [25]
[45]     0.0    0.00    0.00       8         boost::shared_ptr<SimpleStimulus>::shared_ptr<SimpleStimulus>(SimpleStimulus*) [45]
                0.00    0.00       8/8           void boost::detail::sp_pointer_construct<SimpleStimulus, SimpleStimulus>(boost::shared_ptr<SimpleStimulus>*, SimpleStimulus*, boost::detail::shared_count&) [53]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::dispose() [51]
[46]     0.0    0.00    0.00       8         void boost::checked_delete<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [46]
-----------------------------------------------
                0.00    0.00       8/8           void boost::detail::sp_pointer_construct<SimpleStimulus, SimpleStimulus>(boost::shared_ptr<SimpleStimulus>*, SimpleStimulus*, boost::detail::shared_count&) [53]
[47]     0.0    0.00    0.00       8         boost::detail::shared_count::shared_count<SimpleStimulus>(SimpleStimulus*) [47]
-----------------------------------------------
                0.00    0.00       8/8           void boost::detail::sp_pointer_construct<BoundaryConditionsContainer<3u, 3u, 2u>, BoundaryConditionsContainer<3u, 3u, 2u> >(boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >*, BoundaryConditionsContainer<3u, 3u, 2u>*, boost::detail::shared_count&) [54]
[48]     0.0    0.00    0.00       8         boost::detail::shared_count::shared_count<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [48]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::release() [17]
[49]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<SimpleStimulus>::dispose() [49]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::destroy() [37]
[50]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<SimpleStimulus>::~sp_counted_impl_p() [50]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::release() [17]
[51]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::dispose() [51]
                0.00    0.00       8/8           void boost::checked_delete<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [46]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::destroy() [37]
[52]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::~sp_counted_impl_p() [52]
-----------------------------------------------
                0.00    0.00       8/8           boost::shared_ptr<SimpleStimulus>::shared_ptr<SimpleStimulus>(SimpleStimulus*) [45]
[53]     0.0    0.00    0.00       8         void boost::detail::sp_pointer_construct<SimpleStimulus, SimpleStimulus>(boost::shared_ptr<SimpleStimulus>*, SimpleStimulus*, boost::detail::shared_count&) [53]
                0.00    0.00       8/8           boost::detail::shared_count::shared_count<SimpleStimulus>(SimpleStimulus*) [47]
-----------------------------------------------
                0.00    0.00       8/8           boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [77]
[54]     0.0    0.00    0.00       8         void boost::detail::sp_pointer_construct<BoundaryConditionsContainer<3u, 3u, 2u>, BoundaryConditionsContainer<3u, 3u, 2u> >(boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >*, BoundaryConditionsContainer<3u, 3u, 2u>*, boost::detail::shared_count&) [54]
                0.00    0.00       8/8           boost::detail::shared_count::shared_count<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [48]
-----------------------------------------------
                0.00    0.00       3/8           CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const [87]
                0.00    0.00       5/8           CxxTest::TestTracker::dummyTest() const [71]
[55]     0.0    0.00    0.00       8         CxxTest::TestTracker::dummySuite() const [55]
                0.00    0.00       8/9           CxxTest::TestTracker::dummyWorld() const [43]
                0.00    0.00       8/8           CxxTest::DummyWorldDescription::suiteDescription(unsigned int) const [56]
-----------------------------------------------
                0.00    0.00       8/8           CxxTest::TestTracker::dummySuite() const [55]
[56]     0.0    0.00    0.00       8         CxxTest::DummyWorldDescription::suiteDescription(unsigned int) const [56]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [61]
[57]     0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [57]
-----------------------------------------------
                0.00    0.00       4/8           BidomainProblem<3u>::~BidomainProblem() [73]
                0.00    0.00       4/8           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [11]
[58]     0.0    0.00    0.00       8         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [58]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [61]
[59]     0.0    0.00    0.00       8         std::__new_allocator<unsigned int>::allocate(unsigned long, void const*) [59]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [61]
[60]     0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::_Guard_alloc::~_Guard_alloc() [60]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [62]
[61]     0.0    0.00    0.00       8         void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [61]
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [57]
                0.00    0.00       8/8           std::__new_allocator<unsigned int>::allocate(unsigned long, void const*) [59]
